DATE,PAYS,CODE_POSTAL,LOCALITE,LANGUE1,LANGUE2,LANGUE3,LANGUE4,LANGUE5,COMMENT_NOUS_AVEZ-VOUS_DECOUVERT,MIN,KM
03/03/2019,LUX,2551,LUXEMBOURG,RUSSE,UKRAINIEN,,,,3e_visite,21,25.2
09/03/2019,LUX,8077,BERTRANGE,FRANCAIS,,,,,3e_visite,23,20
17/03/2019,LUX,4059,ESCH-SUR-ALZETTE ,LUXEMBOURGEOIS,FRANCAIS,,,,3e_visite,13,10.9
08/04/2019,LUX,3675,KAYL,ALLEMAND,LUXEMBOURGEOIS,,,,3e_visite,19,17
10/04/2019,LUX,1617,LUXEMBOURG,FRANCAIS,,,,,3e_visite,23,25
14/04/2019,LUX,4981,RECKANGE-SUR-MESS,FRANCAIS,LUXEMBOURGEOIS,,,,3e_visite,14,11.4
14/04/2019,LUX,5425,GOSTINGEN,ANGLAIS,RUSSE,,,,3e_visite,36,47.5
16/04/2019,LUX,4631,DIFFERDANGE,FRANCAIS,ANGLAIS,,,,3e_visite,5,1.9
18/04/2019,BEL,6700,ARLON,ANGLAIS,FRANCAIS,,,,3e_visite,34,25.9
27/04/2019,LUX,4940,BASCHARAGE,ANGLAIS,LETTON,,,,3e_visite,13,7.9
27/04/2019,FRA,57100,THIONVILLE,ANGLAIS,FRANCAIS,,,,3e_visite,39,40.7
28/04/2019,LUX,8079,BERTRANGE,NEERLANDAIS,FRANCAIS,,,,3e_visite,22,18.6
28/04/2019,FRA,54440,LONGWY,FRANCAIS,,,,,3e_visite,22,14.9
02/05/2019,LUX,4510,DIFFERDANGE,FRANCAIS,LUXEMBOURGEOIS,,,,3e_visite,3,1.7
12/05/2019,LUX,7670,REULAND,FRANCAIS,LUXEMBOURGEOIS,,,,3e_visite,40,55.4
19/05/2019,LUX,1254,LUXEMBOURG,FRANCAIS,ESPAGNOL,,,,3e_visite,19,23
28/05/2019,LUX,4536,DIFFERDANGE,FRANCAIS,,,,,3e_visite,5,2
09/06/2019,LUX,5480,WORMELDANGE,ANGLAIS,LUXEMBOURGEOIS,FRANCAIS,,,3e_visite,42,60
30/06/2019,LUX,1618,LUXEMBOURG,FRANCAIS,ROUMAIN,,,,3e_visite,21,27
14/07/2019,LUX,4599,DIFFERDANGE,LUXEMBOURGEOIS,,,,,3e_visite,8,2
16/07/2019,LUX,2448,LUXEMBOURG,FRANCAIS,,,,,3e_visite,28,27
22/07/2019,LUX,4750,PETANGE,ALLEMAND,LUXEMBOURGEOIS,,,,3e_visite,9,5
28/07/2019,FRA,54135,LEXY,FRANCAIS,,,,,3e_visite,23,22
01/08/2019,BEL,6700,ARLON,LUXEMBOURGEOIS,FRANCAIS,,,,3e_visite,32,26
06/08/2019,LUX,4677,DIFFERDANGE,LUXEMBOURGEOIS,,,,,3e_visite,2,900
07/08/2019,LUX,3442,DUDELANGE,FRANCAIS,ANGLAIS,ESPAGNOL,,,3e_visite,17,18
10/08/2019,BEL,6723,HABAY,LUXEMBOURGEOIS,FRANCAIS,,,,3e_visite,36,40
17/08/2019,LUX,5861,FENTANGE,FRANCAIS,ROUMAIN,,,,3e_visite,22,28
18/08/2019,LUX,8366,STEINFORT,ANGLAIS,FRANCAIS,,,,3e_visite,23,18
18/08/2019,DEU,66706,PERL,LUXEMBOURGEOIS,ALLEMAND,,,,3e_visite,31,45
01/09/2019,FRA,57180,TERVILLE,FRANCAIS,HONGROIS,,,,3e_visite,27,39
01/09/2019,LUX,1550,LUXEMBOURG,ANGLAIS,ALLEMAND,,,,3e_visite,19,24
02/09/2019,LUX,3210,BETTEMBOURG,ALLEMAND,LUXEMBOURGEOIS,FRANCAIS,,,3e_visite,21,24
04/09/2019,LUX,4970,BETTANGE-SUR-MESS,FRANCAIS,LUXEMBOURGEOIS,,,,3e_visite,17,13
10/09/2019,LUX,4995,SCHOUWEILER,FRANCAIS,LUXEMBOURGEOIS,PORTUGAIS,,,3e_visite,18,10
14/09/2019,LUX,8224,MAMER,ANGLAIS,RUSSE,,,,3e_visite,24,18
02/10/2019,DEU,54338,SCHWEICH,ANGLAIS,ALLEMAND,,,,3e_visite,57,83
05/10/2019,LUX,8224,MAMER,ANGLAIS,SLOVAQUE,FRANCAIS,,,3e_visite,24,18
06/10/2019,DEU,54317,OSBURG,ALLEMAND,LUXEMBOURGEOIS,,,,3e_visite,58,92
06/10/2019,FRA,57310,BOUSSE,ARABE,FRANCAIS,,,,3e_visite,42,59
07/10/2019,LUX,2317,HOWALD,FRANCAIS,ANGLAIS,DANOIS,,,3e_visite,27,27
13/10/2019,LUX,4361,ESCH-SUR-ALZETTE ,FRANCAIS,RUSSE,,,,3e_visite,13,7
26/10/2019,LUX,2611,HOWALD,ANGLAIS,FRANCAIS,,,,3e_visite,23,26
27/10/2019,LUX,5241,SANDWEILER,TADJIK,FINOIS,,,,3e_visite,27,34
27/10/2019,LUX,3670,KAYL,FRANCAIS,,,,,3e_visite,14,16
27/10/2019,LUX,3541,DUDELANGE,LUXEMBOURGEOIS,PORTUGAIS,,,,3e_visite,19,10
31/10/2019,LUX,3940,MONDERCANGE,FRANCAIS,LUXEMBOURGEOIS,,,,3e_visite,16,10
01/11/2019,LUX,2170,SENNINGERBERG,DANOIS,ANGLAIS,,,,3e_visite,28,37
01/11/2019,LUX,6587,STEINHEIM,ANGLAIS,LUXEMBOURGEOIS,,,,3e_visite,54,67
02/11/2019,LUX,3442,DUDELANGE,LUXEMBOURGEOIS,,,,,3e_visite,18,19
02/11/2019,FRA,54590,HUSSIGNY-GODBRANGE,FRANCAIS,,,,,3e_visite,23,9
03/11/2019,LUX,6310,BEAUFORT,LUXEMBOURGEOIS,NEERLANDAIS,,,,3e_visite,57,66
09/11/2019,LUX,4991,SANEM,FRANCAIS,LUXEMBOURGEOIS,,,,3e_visite,5,3
09/11/2019,LUX,4535,DIFFERDANGE,ALLEMAND,LUXEMBOURGEOIS,FRANCAIS,,,3e_visite,4,2
02/02/2019,LUX,8053,BERTRANGE,ANGLAIS,FRANCAIS,ALLEMAND,,,4e_visite,25,20.1
10/02/2019,FRA,57330,HETTANGE-GRANDE,FRANCAIS,,,,,4e_visite,28,34
20/02/2019,LUX,3422,DUDELANGE,FRANCAIS,LUXEMBOURGEOIS,,,,4e_visite,20,19.4
21/02/2019,LUX,4620,DIFFERDANGE,FRANCAIS,LUXEMBOURGEOIS,,,,4e_visite,2,0.35
22/02/2019,LUX,1146,LUXEMBOURG,ANGLAIS,DANOIS,,,,4e_visite,21,23
27/02/2019,LUX,4505,NIEDERKORN,FRANCAIS,,,,,4e_visite,5,1
03/03/2019,LUX,5836,ALZINGEN,ANGLAIS,FRANCAIS,,,,4e_visite,24,28.9
10/04/2019,LUX,3332,FENNANGE,FRANCAIS,PORTUGAIS,,,,4e_visite,18,18.5
15/04/2019,LUX,4411,SOLEUVRE,FRANCAIS,LUXEMBOURGEOIS,,,,4e_visite,6,3.7
18/04/2019,LUX,8279,HOLZEM,ANGLAIS,LUXEMBOURGEOIS,FRANCAIS,,,4e_visite,23,15.7
27/04/2019,LUX,8086,BERTRANGE,ALLEMAND,ANGLAIS,FRANCAIS,,,4e_visite,26,19.7
30/04/2019,LUX,STRASSEN,STRASSEN,ANGLAIS,SLOVENE,FRANCAIS,,,4e_visite,25,26.9
01/05/2019,LUX,8079,BERTRANGE,NEERLANDAIS,FRANCAIS,,,,4e_visite,23,18.6
09/05/2019,LUX,1941,LUXEMBOURG,FRANCAIS,SLOVAQUE,,,,4e_visite,22,24
14/07/2019,LUX,8447,STEINFORT,LUXEMBOURGEOIS,,,,,4e_visite,25,21
28/07/2019,LUX,1372,LUXEMBOURG,ANGLAIS,,,,,4e_visite,25,34
28/07/2019,LUX,6980,NIEDERANVEN,FRANCAIS,ROUMAIN,,,,4e_visite,27,41
08/09/2019,FRA,57100,THIONVILLE,ANGLAIS,FRANCAIS,,,,4e_visite,34,41
09/09/2019,LUX,8020,STRASSEN,ANGLAIS,FRANCAIS,,,,4e_visite,23,26
15/09/2019,LUX,1372,LUXEMBOURG,ANGLAIS,CHINOIS,,,,4e_visite,26,35
22/09/2019,BEL,6700,ARLON,ANGLAIS,FRANCAIS,,,,4e_visite,29,27
28/09/2019,DEU,54441,TEMMELS,ANGLAIS,ALLEMAND,ANGLAIS,,,4e_visite,49,66
06/10/2019,LUX,8079,BERTRANGE,FRANCAIS,ANGLAIS,,,,4e_visite,22,19
06/10/2019,LUX,7360,HELMDANGE,ANGLAIS,DANOIS,TCHEQUE,,,4e_visite,33,45
07/10/2019,LUX,1146,LUXEMBOURG,ANGLAIS,SUEDOIS,,,,4e_visite,24,26
19/10/2019,LUX,2210,LUXEMBOURG,FRANCAIS,ANGLAIS,,,,4e_visite,24,26
19/10/2019,LUX,2210,LUXEMBOURG,FRANCAIS,ANGLAIS,,,,4e_visite,24,26
01/11/2019,LUX,3398,ROESER,ANGLAIS,ITALIEN,POLONAIS,,,4e_visite,24,27
01/11/2019,LUX,8140,BRIDEL,ALLEMAND,LUXEMBOURGEOIS,ANGLAIS,FRANCAIS,,4e_visite,26,31
03/11/2019,FRA,54190,VILLERUPT,FRANCAIS,,,,,4e_visite,23,15
03/01/2019,LUX,5359,SCHUTTRANGE,LUXEMBOURGEOIS,,,,,5e_visite,33,42
10/01/2019,LUX,8096,BERTRANGE,ANGLAIS,RUSSE,,,,5e_visite,23,19.3
14/04/2019,LUX,1275,LUXEMBOURG,ANGLAIS,RUSSE,FRANCAIS,,,5e_visite,30,29.9
14/04/2019,FRA,57330,ENTRANGE,ANGLAIS,FRANCAIS,,,,5e_visite,23,28.8
28/04/2019,BEL,6780,MESSANCY,FRANCAIS,HONGROIS,,,,5e_visite,25,17.1
05/05/2019,DEU,6606,PERL,ANGLAIS,LITUANIEN,FRANCAIS,,,5e_visite,30,45
09/05/2019,LUX,9132,SCHIEREN,LUXEMBOURGEOIS,,,,,5e_visite,45,63
11/05/2019,LUX,4970,SPRINKANGE,FRANCAIS,LUXEMBOURGEOIS,,,,5e_visite,16,12.4
09/06/2019,FRA,54880,THIONVILLE,FRANCAIS,,,,,5e_visite,16,11
23/07/2019,LUX,4642,DIFFERDANGE,LUXEMBOURGEOIS,FRANCAIS,,,,5e_visite,4,2
30/07/2019,LUX,2153,LUXEMBOURG,ANGLAIS,FRANCAIS,,,,5e_visite,21,24
17/08/2019,LUX,8399,WINDHOF,LUXEMBOURGEOIS,,,,,5e_visite,25,19
17/08/2019,LUX,9610,ROODT-SUR-SYRE,LUXEMBOURGEOIS,,,,,5e_visite,31,45
06/10/2019,LUX,2444,LUXEMBOURG,FRANCAIS,ESPAGNOL,,,,5e_visite,22,27
06/10/2019,LUX,8079,BERTRANGE,NEERLANDAIS,FRANCAIS,,,,5e_visite,22,19
06/10/2019,LUX,8053,BERTRANGE,ANGLAIS,FRANCAIS,,,,5e_visite,25,20
13/10/2019,FRA,54720,CUTRY,ANGLAIS,FRANCAIS,,,,5e_visite,30,21
20/10/2019,LUX,1477,LUXEMBOURG,ALLEMAND,LUXEMBOURGEOIS,,,,5e_visite,21,25
01/11/2019,LUX,8253,MAMER,ANGLAIS,,FRANCAIS,,,5e_visite,27,19
01/11/2019,LUX,1941,LUXEMBOURG,ANGLAIS,SLOVENE,,,,5e_visite,20,24
01/11/2019,LUX,2327,LUXEMBOURG,ANGLAIS,ESPAGNOL,,,,5e_visite,24,28
03/11/2019,LUX,8079,BERTRANGE,NEERLANDAIS,FRANCAIS,,,,5e_visite,21,19
09/11/2019,LUX,4361,ESCH-SUR-ALZETTE ,FRANCAIS,RUSSE,,,,5e_visite,13,7
03/02/2019,LUX,1845,LUXEMBOURG,ANGLAIS,FRANCAIS,,,,6e_visite,22,25.9
03/03/2019,LUX,4570,NIEDERKORN,FRANCAIS,LUXEMBOURGEOIS,,,,6e_visite,4,2.3
10/04/2019,LUX,1244,LUXEMBOURG,ALLEMAND,LUXEMBOURGEOIS,,,,6e_visite,26,28
01/06/2019,LUX,4505,Differdange-NIEDERKORN,FRANCAIS,,,,,6e_visite,4,2
09/07/2019,LUX,2156,LUXEMBOURG,ANGLAIS,FRANCAIS,,,,6e_visite,33,31
21/08/2019,LUX,9167,MERTZIG,FRANCAIS,LUXEMBOURGEOIS,,,,6e_visite,53,46
17/10/2019,LUX,1948,LUXEMBOURG,ANGLAIS,LUXEMBOURGEOIS,FRANCAIS,,,7e_visite,19,24
31/10/2019,BEL,6780,MESSANCY,FRANCAIS,HONGROIS,,,,7e_visite,24,17
10/11/2019,LUX,8053,BERTRANGE,ANGLAIS,FRANCAIS,,,,7e_visite,24,20
02/01/2019,LUX,6166,ERNSTER,LUXEMBOURGEOIS,,,,,AMIS,31,41
12/01/2019,LUX,8242,MAMER,LUXEMBOURGEOIS,,,,,AMIS,24,18
13/01/2019,LUX,5405,DIFFERDANGE,LUXEMBOURGEOIS,,,,,AMIS,0,0
13/01/2019,LUX,4672,DIFFERDANGE,LUXEMBOURGEOIS,,,,,AMIS,0,0
15/01/2019,LUX,1941,LUXEMBOURG,FRANCAIS,ESPAGNOL,,,,AMIS,19,22.6
18/01/2019,LUX,4989,SANEM,LUXEMBOURGEOIS,,,,,AMIS,9,5.5
27/01/2019,LUX,2157,LUXEMBOURG,FRANCAIS,LUXEMBOURGEOIS,,,,AMIS,19,24.3
28/01/2019,LUX,8078,BERTRANGE,LUXEMBOURGEOIS,,,,,AMIS,23,26
30/01/2019,LUX,3260,BETTEMBOURG,LUXEMBOURGEOIS,,,,,AMIS,18,20
02/02/2019,LUX,8096,BERTRANGE,ANGLAIS,NORVEGIEN,,,,AMIS,23,19.3
03/02/2019,LUX,7381,BOFFERDANGE,ALLEMAND,LUXEMBOURGEOIS,,,,AMIS,32,37.7
03/02/2019,LUX,7381,BOFFERDANGE,ALLEMAND,LUXEMBOURGEOIS,FRANCAIS,,,AMIS,32,37.7
03/02/2019,LUX,7410,ANGELSBERG,FRANCAIS,LUXEMBOURGEOIS,,,,AMIS,40,52.7
09/02/2019,LUX,4243,ESCH-SUR-ALZETTE ,LUXEMBOURGEOIS,,,,,AMIS,17,11
09/02/2019,LUX,2222,LUXEMBOURG,LUXEMBOURGEOIS,,,,,AMIS,25,32
10/02/2019,LUX,7540,ROLLINGEN,LUXEMBOURGEOIS,,,,,AMIS,31,47
10/02/2019,LUX,3583,DUDELANGE,LUXEMBOURGEOIS,,,,,AMIS,15,18
14/02/2019,FRA,57525,TALANGE,ANGLAIS,FRANCAIS,,,,AMIS,42,55
23/02/2019,LUX,3232,MAMER,LUXEMBOURGEOIS,FRANCAIS,,,,AMIS,22,18
03/03/2019,FRA,54190,VILLERUPT,ITALIEN,FRANCAIS,,,,AMIS,18,11.9
03/03/2019,FRA,57525,TALANGE,ANGLAIS,FRANCAIS,,,,AMIS,38,55
03/03/2019,LUX,4046,ESCH-SUR-ALZETTE ,FRANCAIS,LUXEMBOURGEOIS,,,,AMIS,11,10.6
09/03/2019,FRA,57570,RODEMACK,FRANCAIS,,,,,AMIS,19,26
10/03/2019,FRA,54530,PAGNY-SUR-MOSELLE,FRANCAIS,,,,,AMIS,64,89
10/03/2019,LUX,8381,KLEINBETTINGEN,FRANCAIS,,,,,AMIS,22,17.5
10/03/2019,FRA,57000,METZ,FRANCAIS,,,,,AMIS,46,70
24/03/2019,LUX,5353,OETRANGE,FRANCAIS,ANGLAIS,,,,AMIS,32,42.9
26/03/2019,LUX,4251,ESCH SUR ALZETTE ,FRANCAIS,,,,,AMIS,19,8.6
06/04/2019,FRA,4110,ESCH SUR ALZETTE ,FRANCAIS,,,,,AMIS,13,9.5
07/04/2019,FRA,57390,AUDUN-LE-TICHE,FRANCAIS,,,,,AMIS,15,11
09/04/2019,LUX,3514,DUDELANGE,ITALIEN,LUXEMBOURGEOIS,,,,AMIS,19,18.8
11/04/2019,LUX,2164,LUXEMBOURG,FRANCAIS,,,,,AMIS,28,27
11/04/2019,LUX,57935,LUTTANGE,FRANCAIS,,,,,AMIS,50,59
11/04/2019,LUX,8218,MAMER,FRANCAIS,,,,,AMIS,24,20
14/04/2019,LUX,2681,LUXEMBOURG,ALLEMAND,LUXEMBOURGEOIS,FRANCAIS,,,AMIS,24,26.3
28/04/2019,CHN,///,SHANGHAI,,ANGLAIS,CHINOIS,,,AMIS,,
18/06/2019,LUX,6660,BORN,FRANCAIS,LUXEMBOURGEOIS,,,,AMIS,53,67
22/06/2019,FRA,92130,ISSY-LES-MOULINEAUX,FRANCAIS,,,,,AMIS,399,350
22/06/2019,FRA,75010,PARIS,FRANCAIS,,,,,AMIS,219,346
13/07/2019,LUX,1815,LUXEMBOURG,LUXEMBOURGEOIS,,,,,AMIS,23,27
16/07/2019,FRA,54260,VERZIN,FRANCAIS,,,,,AMIS,40,40
18/07/2019,LUX,8186,KOPSTAL,ANGLAIS,,,,,AMIS,30,27
19/07/2019,DEU,22763,HAMBURG,ALLEMAND,,,,,AMIS,646,387
25/07/2019,FRA,54400,COSNES-ET-ROMAIN,ANGLAIS,FRANCAIS,,,,AMIS,25,22
24/08/2019,LUX,2241,LUXEMBOURG,FRANCAIS,LUXEMBOURGEOIS,,,,AMIS,25,29
11/10/2019,LUX,8363,GREICH,ALLEMAND,LUXEMBOURGEOIS,FRANCAIS,,,AMIS,34,27
11/10/2019,DEU,54675,OBERGECKLER,ALLEMAND,,,,,AMIS,74,87
27/10/2019,LUX,1311,LUXEMBOURG,ANGLAIS,SLOVAQUE,,,,AMIS,19,24
02/01/2019,LUX,3872,SCHIFFLANGE,LUXEMBOURGEOIS,,,,,B.A.O.,14,13
02/01/2019,LUX,8365,HAGEN,LUXEMBOURGEOIS,,,,,B.A.O.,25,18
02/01/2019,LUX,5451,STADTBREDIMUS,LUXEMBOURGEOIS,,,,,B.A.O.,35,43
02/01/2019,BEL,6730,TINTIGNY,FRANCAIS,,,,,B.A.O.,21,24.5
02/01/2019,LUX,6835,BOUDLER,LUXEMBOURGEOIS,,,,,B.A.O.,43,54
02/01/2019,LUX,7248,WALFERDANGE,ALLEMAND,FRANCAIS,,,,B.A.O.,32,34
02/01/2019,FRA,57180,TERVILLE,ANGLAIS,FRANCAIS,,,,B.A.O.,33,39
02/01/2019,FRA,57100,THIONVILLE,FRANCAIS,,,,,B.A.O.,40,45
02/01/2019,BEL,6740,ETALLE,FRANCAIS,,,,,B.A.O.,39,39
02/01/2019,BEL,6700,ARLON,FRANCAIS,,,,,B.A.O.,35,25
02/01/2019,LUX,4564,DIFFERDANGE,FRANCAIS,LUXEMBOURGEOIS,,,,B.A.O.,0,0
02/01/2019,BEL,1320,BRUXELLES,FRANCAIS,,,,,B.A.O.,143,208
02/01/2019,LUX,7554,MERSCH,LUXEMBOURGEOIS,,,,,B.A.O.,39,49
02/01/2019,LUX,3414,DUDELANGE,LUXEMBOURGEOIS,,,,,B.A.O.,23,20
02/01/2019,FRA,88230,FRAIZE,FRANCAIS,,,,,B.A.O.,148,219
03/01/2019,BEL,6700,ARLON,FRANCAIS,,,,,B.A.O.,34,26
03/01/2019,LUX,6142,JUNGLINSTER,LUXEMBOURGEOIS,,,,,B.A.O.,34,44
03/01/2019,DEU,66706,PERL,LUXEMBOURGEOIS,,,,,B.A.O.,33,43
03/01/2019,LUX,6962,SENNINGEN,ALLEMAND,NEERLANDAIS,,,,B.A.O.,30,39
03/01/2019,LUX,8023,STRASSEN,ANGLAIS,FRANCAIS,,,,B.A.O.,24,26
03/01/2019,DEU,54347,NEUHAGEN,ANGLAIS,ALLEMAND,,,,B.A.O.,25,25
03/01/2019,LUX,5312,CONTERN,LUXEMBOURGEOIS,,,,,B.A.O.,29,36
03/01/2019,LUX,1526,LUXEMBOURG,FRANCAIS,ITALIEN,,,,B.A.O.,21,24.5
03/01/2019,LUX,5716,ASPELT,LUXEMBOURGEOIS,,,,,B.A.O.,24,32
03/01/2019,LUX,2351,LUXEMBOURG,LUXEMBOURGEOIS,,,,,B.A.O.,21,24.5
04/01/2019,LUX,9232,DIEKIRCH,LUXEMBOURGEOIS,ITALIEN,,,,B.A.O.,47,69
04/01/2019,LUX,3357,DUDELANGE,LUXEMBOURGEOIS,,,,,B.A.O.,21,20
04/01/2019,LUX,4580,DIFFERDANGE,LUXEMBOURGEOIS,,,,,B.A.O.,6,2.4
04/01/2019,LUX,6139,JUNGLINSTER,LUXEMBOURGEOIS,,,,,B.A.O.,34,44
04/01/2019,LUX,4570,NIEDERKORN,LUXEMBOURGEOIS,,,,,B.A.O.,6,2
04/01/2019,FRA,57390,AUDUN-LE-TICHE,FRANCAIS,,,,,B.A.O.,18,11
05/01/2019,LUX,6793,GREVENMACHER,ANGLAIS,NEERLANDAIS,ALLEMAND,,,B.A.O.,36,53.7
05/01/2019,DEU,54441,WAWERN,ALLEMAND,FRANCAIS,,,,B.A.O.,49,65.7
05/01/2019,LUX,1349,LUXEMBOURG,ALLEMAND,FRANCAIS,LUXEMBOURGEOIS ,,,B.A.O.,21,26.2
05/01/2019,LUX,8086,BERTRANGE,ANGLAIS,FRANCAIS,,,,B.A.O.,26,20.2
05/01/2019,LUX,5445,SCHENGEN,ALLEMAND,LUXEMBOURGEOIS,FRANCAIS,,,B.A.O.,31,43
05/01/2019,FRA,54730,GORCY,ANGLAIS,FRANCAIS,,,,B.A.O.,35,27.2
06/01/2019,FRA,57330,VOLMERANGE,ANGLAIS,FRANCAIS,,,,B.A.O.,23,28.8
06/01/2019,BEL,6760,VIRTON,ANGLAIS,FRANCAIS,,,,B.A.O.,37,33.7
06/01/2019,LUX,2138,LUXEMBOURG,ALLEMAND,FRANCAIS,,,,B.A.O.,22,27
06/01/2019,LUX,3830,SCHIFFLANGE,FRANCAIS,LUXEMBOURGEOIS,,,,B.A.O.,14,13.1
06/01/2019,LUX,7733,COLMAR-BERG,ANGLAIS,PORTUGAIS,,,,B.A.O.,38,58.1
06/01/2019,LUX,4081,ESCH-SUR-ALZETTE ,ALLEMAND,ITALIEN,LUXEMBOURGEOIS,,,B.A.O.,15,9.4
08/01/2019,BEL,6750,MUSSON,FRANCAIS,ANGLAIS,FRANCAIS,,,B.A.O.,28,22
08/01/2019,LUX,8009,STRASSEN,LUXEMBOURGEOIS,,,,,B.A.O.,25,26
10/01/2019,LUX,5429,HETTERMILLEN,LUXEMBOURGEOIS,FRANCAIS,,,,B.A.O.,39,47.8
11/01/2019,LUX,1522,LUXEMBOURG,FRANCAIS,LUXEMBOURGEOIS,,,,B.A.O.,23,26.4
11/01/2019,FRA,3280,BETTEMBOURG,LUXEMBOURGEOIS,FRANCAIS,,,,B.A.O.,23,24.3
12/01/2019,FRA,57100,THIONVILLE,FRANCAIS,,,,,B.A.O.,30,41
12/01/2019,LUX,5866,HESPERANGE,ANGLAIS,RUSSE,,,,B.A.O.,24,26
12/01/2019,BEL,6700,ARLON,FRANCAIS,,,,,B.A.O.,33,25
12/01/2019,LUX,4319,ESCH-SUR-ALZETTE ,LUXEMBOURGEOIS,,,,,B.A.O.,15,11
12/01/2019,LUX,7335,ESCHDORF,LUXEMBOURGEOIS,,,,,B.A.O.,56,49
12/01/2019,LUX,4408,BELVAUX,LUXEMBOURGEOIS,,,,,B.A.O.,8,4.5
12/01/2019,LUX,5222,SANDWEILER,LUXEMBOURGEOIS,,,,,B.A.O.,23,33
12/01/2019,LUX,2448,LUXEMBOURG,FRANCAIS,ANGLAIS,,,,B.A.O.,19,22.6
13/01/2019,LUX,3935,MONDERCANGE,FRANCAIS,,,,,B.A.O.,12,9.3
13/01/2019,LUX,6170,GODBRANGE,LUXEMBOURGEOIS,,,,,B.A.O.,34,47
13/01/2019,LUX,4994,SPRINKANGE,LUXEMBOURGEOIS,,,,,B.A.O.,15,11
13/01/2019,LUX,4951,BASCHARAGE,LUXEMBOURGEOIS,,,,,B.A.O.,10,6.1
13/01/2019,LUX,4487,BELVAUX,LUXEMBOURGEOIS,,,,,B.A.O.,8,4.7
13/01/2019,BEL,1300,LIMAL,FRANCAIS,,,,,B.A.O.,108,187
13/01/2019,LUX,8110,STRASSEN,FRANCAIS,ITALIEN,,,,B.A.O.,20,26
14/01/2019,LUX,7332,HEISDORF,LUXEMBOURGEOIS,,,,,B.A.O.,41,36
19/01/2019,LUX,8055,BERTRANGE,FRANCAIS,LUXEMBOURGEOIS,,,,B.A.O.,23,19.4
19/01/2019,LUX,8422,STEINFORT,ANGLAIS,LUXEMBOURGEOIS,,,,B.A.O.,26,19.7
19/01/2019,LUX,5465,WALDBREDIMUS,FRANCAIS,LUXEMBOURGEOIS,,,,B.A.O.,32,38.8
19/01/2019,LUX,1137,HOWALD,LUXEMBOURGEOIS,FRANCAIS,,,,B.A.O.,25,26
19/01/2019,LUX,9115,SCHIEREN,ANGLAIS,CHINOIS,,,,B.A.O.,42,61.6
19/01/2019,LUX,3961,EHLANGE-SUR-MESS,FRANCAIS,PORTUGAIS,,,,B.A.O.,16,12.9
20/01/2019,BEL,6700,ARLON,FRANCAIS,,,,,B.A.O.,28,26.3
20/01/2019,LUX,6225,ALTRIER,ANGLAIS,FRANCAIS,,,,B.A.O.,36,50.7
20/01/2019,LUX,7347,STEINSEL,FRANCAIS,LUXEMBOURGEOIS,,,,B.A.O.,30,35.9
20/01/2019,BEL,6700,ARLON,FRANCAIS,,,,,B.A.O.,28,26.3
20/01/2019,LUX,7265,BERELDANGE,FRANCAIS,ESPAGNOL,,,,B.A.O.,26,33.5
26/01/2019,LUX,2443,LUXEMBOURG,LUXEMBOURGEOIS,,,,,B.A.O.,19,24.3
26/01/2019,LUX,7714,COLMAR-BERG,LUXEMBOURGEOIS,,,,,B.A.O.,38,59
26/01/2019,LUX,5243,SANDWEILER,FRANCAIS,ITALIEN,,,,B.A.O.,23,33
26/01/2019,LUX,8224,MAMER,LUXEMBOURGEOIS,ANGLAIS,ALLEMAND,,,B.A.O.,24,18
26/01/2019,LUX,3341,HUNCHERANGE,ALLEMAND,LUXEMBOURGEOIS,,,,B.A.O.,15,17
27/01/2019,LUX,8393,OLM,ANGLAIS,FRANCAIS,,,,B.A.O.,23,34
27/01/2019,LUX,8077,BERTRANGE,FRANCAIS,POLONAIS,,,,B.A.O.,21,26
27/01/2019,LUX,2128,LUXEMBOURG,FRANCAIS,POLONAIS,,,,B.A.O.,19,24.3
27/01/2019,LUX,4319,ESCH SUR ALZETTE ,FRANCAIS,,,,,B.A.O.,13,11
27/01/2019,LUX,2153,LUXEMBOURG,LUXEMBOURGEOIS,,,,,B.A.O.,19,24.3
27/01/2019,LUX,3655,KAYL,LUXEMBOURGEOIS,,,,,B.A.O.,15,17
01/02/2019,LUX,3280,BETTEMBOURG,FRANCAIS,,,,,B.A.O.,,
02/02/2019,LUX,7721,COLMAR-BERG,ANGLAIS,POLONAIS,,,,B.A.O.,40,57.3
02/02/2019,LUX,7713,WELSDORF,FRANCAIS,LUXEMBOURGEOIS,,,,B.A.O.,42,59.7
02/02/2019,LUX,2320,LUXEMBOURG,ANGLAIS,ALLEMAND,,,,B.A.O.,22,25.5
02/02/2019,LUX,1146,LUXEMBOURG,FRANCAIS,CHINOIS,,,,B.A.O.,20,23
03/02/2019,DEU,54343,FOHREN,ANGLAIS,ALLEMAND,,,,B.A.O.,56,86.8
03/02/2019,LUX,6450,ECHTERNACH,ANGLAIS,ALLEMAND,,,,B.A.O.,46,61
03/02/2019,FRA,57100,THIONVILLE,ESPAGNOL,FRANCAIS,,,,B.A.O.,34,40.7
03/02/2019,LUX,1644,LUXEMBOURG,FRANCAIS,LUXEMBOURGEOIS,,,,B.A.O.,28,31.3
09/02/2019,LUX,1535,LUXEMBOURG,ANGLAIS,,,,,B.A.O.,26,30
09/02/2019,LUX,2629,LUXEMBOURG,ANGLAIS,FRANCAIS,,,,B.A.O.,18,22
