DATE,PAYS,CODE_POSTAL,LOCALITE,LANGUE_MATERNELLE,LANGUE_VEHICULAIRE,COMMENT_NOUS_AVEZ_VOUS_DECOUVERT,MIN,KM
30/05/2019,FRA,57300,HAGONDANGE,FRANCAIS,ANGLAIS,FACEBOOK,38,53
30/05/2019,FRA,54400,LONGWY,FRANCAIS,ANGLAIS,FACEBOOK,25,20
30/05/2019,FRA,57000,METZ,FRANCAIS,ANGLAIS/ALLEMAND,FACEBOOK,50,69
30/05/2019,FRA,57280,MAIZIERES-LES-METZ,FRANCAIS,ANGLAIS,FACEBOOK,42,58
30/05/2019,FRA,54590,HUSSSIGNY ,FRANCAIS,ANGLAIS,FACEBOOK,27,10
31/05/2019,FRA,57480,WALDWISSE,FRANCAIS,ANGLAIS,FACEBOOK,48,51.2
31/05/2019,LUX,5485,WORMELDANGE,LUXEMBOURGEOIS,ALLEMAND,FACEBOOK,42,54.3
31/05/2019,LUX,8232,MAMER,HONGROIS,ANGLAIS/LUXEMBOURGEOIS,FACEBOOK,26,17.6
31/05/2019,FRA,57330,ESCHERANGE,FRANCAIS,ANGLAIS,FACEBOOK,26,28.8
01/06/2019,LUX,1232,LUXEMBOURG,ANGLAIS,FRANCAIS,FACEBOOK,22,27
02/06/2019,LUX,2435,LUXEMBOURG,RUSSE,FRANCAIS,FACEBOOK,27,35
08/06/2019,LUX,1858,LUXEMBOURG,BULGARE,ESPAGNOL,FACEBOOK,39,28
09/06/2019,LUX,2435,LUXEMBOURG,RUSSE,ANGLAIS/FRANCAIS,FACEBOOK,34,38
09/06/2019,LUX,1747,LUXEMBOURG,SUEDOIS,ANGLAIS,FACEBOOK,28,37
10/06/2019,DEU,54457,WINCHERINGEN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,41,52
10/06/2019,LUX,3573,DUDELANGE,POLONAIS,FRANCAIS,FACEBOOK,17,19
10/06/2019,LUX,7622,LAORCHETTE,ANGLAIS,ANGLAIS,FACEBOOK,47,60
10/06/2019,LUX,2624,LUXEMBOURG,FRANCAIS,FRANCAIS,FACEBOOK,29,38
10/06/2019,LUX,8044,STRASSEN,ANGLAIS,ANGLAIS,FACEBOOK,26,23
10/06/2019,LUX,1221,LUXEMBOURG,ITALIEN,FRANCAIS,FACEBOOK,35,30
14/06/2019,DEU,9123,SPANGDAHLEM,ALLEMAND,ANGLAIS,FACEBOOK,70,101
14/06/2019,DEU,67686,MACKENBACH,ANGLAIS,ALLEMAND,FACEBOOK,93,158
15/06/2019,FRA,57300,MONDELANGE,FRANCAIS,FRANCAIS,FACEBOOK,39,53
16/06/2019,LUX,4874,PETANGE,PORTUGAIS,LUXEMBOURGEOIS,FACEBOOK,14,7
29/06/2019,DEU,66873,RAMSTEIN,ANGLAIS,ANGLAIS,FACEBOOK,212,323
30/06/2019,LUX,2555,LUXEMBOURG,ROUMAIN,LUXEMBOURGEOIS,FACEBOOK,20,25
01/07/2019,BEL,6750,MUSSON,FRANCAIS,NERLANDAIS,FACEBOOK,26,19
06/07/2019,FRA,57710,AUMETZ,FRANCAIS,FRANCAIS,FACEBOOK,32,21
09/07/2019,FRA,54400,COSNES-ET-ROMAIN,FRANCAIS,FRANCAIS,FACEBOOK,28,23
10/07/2019,FRA,57710,AUMETZ,FRANCAIS,ARABE,FACEBOOK,33,24
12/07/2019,LUX,4360,ESCH-SUR-ALZETTE ,ARABE,ANGLAIS,FACEBOOK,18,10
13/07/2019,DEU,54292,TRIER,ALLEMAND,ALLEMAND,FACEBOOK,53,84
14/07/2019,BEL,6700,ARLON,FRANCAIS,FRANCAIS,FACEBOOK,30,26
22/07/2019,LUX,3311,BETTEMBOURG,ESPAGNOL,ANGLAIS,FACEBOOK,20,21
24/07/2019,FRA,57310,BOUSSE,FRANCAIS,ANGLAIS,FACEBOOK,46,47
24/07/2019,DEU,54636,HEILENBACH,ANGLAIS,ALLEMAND,FACEBOOK,82,88
27/07/2019,LUX,1420,LUXEMBOURG,ROUMAIN,FRANCAIS,FACEBOOK,21,25
28/07/2019,FRA,57920,VECKRING,FRANCAIS,FRANCAIS,FACEBOOK,41,57
31/07/2019,FRA,54350,MONT-ST-MARTIN,FRANCAIS,FRANCAIS,FACEBOOK,19,14
31/07/2019,LUX,4460,SOLEUVRE,RUSSE,FRANCAIS,FACEBOOK,7,4
31/07/2019,FRA,57530,GLATIGNY,FRANCAIS,ANGLAIS,FACEBOOK,66,81
31/07/2019,LUX,4050,ESCH-SUR-ALZETTE ,HINDI,ANGLAIS,FACEBOOK,14,9
31/07/2019,LUX,4994,SPRINKANGE,ANGLAIS,TAMIL,FACEBOOK,15,10
03/08/2019,LUX,2518,LUXEMBOURG,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,28,32
03/08/2019,FRA,57380,SAINT - AVOLD ,FRANCAIS,FRANCAIS,FACEBOOK,76,110
03/08/2019,FRA,57290,SEREMANGE,FRANCAIS,FRANCAIS,FACEBOOK,35,39
03/08/2019,LUX,1461,LUXEMBOURG,THAI,ANGLAIS,FACEBOOK,29,36
04/08/2019,FRA,57330,HETTANGE-GRANDE,FRANCAIS,ANGLAIS/ALLEMAND,FACEBOOK,25,33
04/08/2019,FRA,57050,LONGEVILLE-LES-METZ,FRANCAIS,FRANCAIS,FACEBOOK,50,66
04/08/2019,LUX,6681,MERTERT,FRANCAIS,FRANCAIS,FACEBOOK,35,57
06/08/2019,LUX,2510,LUXEMBOURG,FRANCAIS,ANGLAIS,FACEBOOK,22,27
06/08/2019,LUX,8062,BERTRANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,24,20
07/08/2019,FRA,57300,HAGONDAGE,HONGROIS,FRANCAIS,FACEBOOK,53,53
10/08/2019,LUX,4143,ESCH-SUR-ALZETTE ,FRANCAIS,ALLEMAND,FACEBOOK,11,9
11/08/2019,LUX,1243,LUXEMBOURG,FRANCAIS,ANGLAIS,FACEBOOK,24,27
13/08/2019,LUX,9651,ESCHWEILER,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,74,96
14/08/2019,DEU,,BITBURG,ANGLAIS,ANGLAIS,FACEBOOK,62,95
15/08/2019,LUX,1770,LUXEMBOURG,FRANCAIS,FRANCAIS,FACEBOOK,23,25
15/08/2019,FRA,57300,MONDELANGE,FRANCAIS,FRANCAIS,FACEBOOK,41,55
15/08/2019,LUX,3253,BETTEMBOURG,FRANCAIS,ANGLAIS,FACEBOOK,20,25
15/08/2019,LUX,1549,LUXEMBOURG,ANGLAIS,ANGLAIS,FACEBOOK,19,22
15/08/2019,LUX,5740,FILSDORF,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,24,31
15/08/2019,LUX,8271,HOBSCHEID,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,24,21
15/08/2019,LUX,1128,LUXEMBOURG,HONGROIS,ANGLAIS/LUXEMBOURGEOIS,FACEBOOK,22,27
15/08/2019,LUX,1918,LUXEMBOURG,FRANCAIS,FRANCAIS,FACEBOOK,28,31
15/08/2019,LUX,4713,PETANGE,FRANCAIS,FRANCAIS,FACEBOOK,12,8
15/08/2019,LUX,1137,LUXEMBOURG,FRANCAIS,FRANCAIS,FACEBOOK,22,26
15/08/2019,LUX,4722,PETANGE,FRANCAIS,FRANCAIS,FACEBOOK,9,5
15/08/2019,BEL,5377,SOMME-LEUZE,FRANCAIS,FRANCAIS,FACEBOOK,90,131
15/08/2019,BEL,6760,VIRTON,NERLANDAIS,FRANCAIS,FACEBOOK,42,33
15/08/2019,LUX,3640,KAYL,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,18,17
15/08/2019,BEL,6700,ARLON,FRANCAIS,FRANCAIS,FACEBOOK,34,25
15/08/2019,LUX,8080,BERTRANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,21,19
15/08/2019,FRA,57365,CHELAINCOURT,FRANCAIS,FRANCAIS,FACEBOOK,48,59
15/08/2019,LUX,1278,LUXEMBOURG,FRANCAIS,ANGLAIS,FACEBOOK,22,25
15/08/2019,FRA,57920,METZERESHE,FRANCAIS,FRANCAIS,FACEBOOK,46,57
15/08/2019,LUX,4950,BASCHARAGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,11,6
15/08/2019,LUX,3310,ROESER,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,21,26
15/08/2019,LUX,2910,LUXEMBOURG,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,30,28
15/08/2019,LUX,1520,LUXEMBOURG,FRANCAIS,FRANCAIS,FACEBOOK,24,25
15/08/2019,LUX,5510,REMICH,ALLEMAND,ALLEMAND,FACEBOOK,30,40
16/08/2019,LUX,4944,BASCHARAGE,FRANCAIS,FRANCAIS,FACEBOOK,12,7
16/08/2019,LUX,3280,BETTEMBOURG,ANGLAIS,ANGLAIS,FACEBOOK,22,21
16/08/2019,LUX,6917,ROODT-SUR-SYRE,ANGLAIS,FRANCAIS,FACEBOOK,36,44
17/08/2019,LUX,1670,LUXEMBOURG,FRANCAIS,FRANCAIS,FACEBOOK,26,37
17/08/2019,ESP,28045,MADRID,ESPAGNOL,FRANCAIS,FACEBOOK,22,26
17/08/2019,LUX,8291,NOSPELT,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,27,36
17/08/2019,LUX,2322,LUXEMBOURG,ESPAGNOL,LUXEMBOURGEOIS,FACEBOOK,21,25
18/08/2019,LUX,5447,SCHENGEN,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,31,41
18/08/2019,LUX,3573,DUDELANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,19,23
18/08/2019,LUX,5163,SANDWEILER,ANGLAIS,ANGLAIS,FACEBOOK,22,33
18/08/2019,LUX,3899,FOETZ,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,15,13
18/08/2019,LUX,8228,MAMER,FRANCAIS,FRANCAIS,FACEBOOK,23,18
19/08/2019,FRA,54190,VILLERUPT,FRANCAIS,FRANCAIS,FACEBOOK,18,12
20/08/2019,FRA,57100,THIONVILLE,FRANCAIS,FRANCAIS,FACEBOOK,44,42
20/08/2019,LUX,4112,ESCH-SUR-ALZETTE ,RUSSE,FRANCAIS,FACEBOOK,14,10
21/08/2019,LUX,5359,SCHUTTRANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FACEBOOK,37,39
22/08/2019,CZE,16000,PRAGUE,TCHEQUE,ANGLAIS,FACEBOOK,,
24/08/2019,DEU,54290,TRIER,ITALIEN,ALLEMAND,FACEBOOK,50,74
25/08/2019,FRA,57070,METZ,FRANCAIS,ANGLAIS,FACEBOOK,47,73
25/08/2019,FRA,57950,STUCKANGE,FRANCAIS,FRANCAIS,FACEBOOK,45,58
26/08/2019,FRA,57070,METZ,FRANCAIS,ANGLAIS,FACEBOOK,52,68
27/08/2019,LUX,1534,LUXEMBOURG,LITUANIEN,ANGLAIS,FACEBOOK,21,23
27/08/2019,FRA,57185,VITRY-SUR-ORNE,FRANCAIS,ANGLAIS,FACEBOOK,42,45
28/08/2019,FRA,57570,HAGEN,FRANCAIS,ANGLAIS/ALLEMAND,FACEBOOK,33,36
29/08/2019,FRA,54260,ALLONDRELLE,FRANCAIS,ESPAGNOL,FACEBOOK,42,37
30/08/2019,LUX,2732,LUXEMBOURG,ESPAGNOL,ANGLAIS,FACEBOOK,22,25
09/09/2019,LUX,5405,BECH-KLEINMACHER,PORTUGAIS,FRANCAIS,FACEBOOK,31,40
22/09/2019,FRA,57100,THIONVILLE,FRANCAIS,ANGLAIS,FACEBOOK,34,41
05/10/2019,LUX,5373,SCHUTTRANGE,POLONAIS,ANGLAIS,FACEBOOK,30,39
05/10/2019,LUX,7250,HELMSANGE,FRANCAIS,ITALIEN,FACEBOOK,30,35
08/10/2019,DEU,54426,BšDLICH,ALLEMAND,ALLEMAND,FACEBOOK,8,100
08/10/2019,DEU,54529,SPANGDAHLEM,ANGLAIS,ESPAGNOL,FACEBOOK,83,101
08/10/2019,DEU,54320,WALDRACH,ALLEMAND,ANGLAIS,FACEBOOK,75,93
12/10/2019,DEU,66625,NOHFELDER,ALLEMAND,ALLEMAND,FACEBOOK,83,128
15/10/2019,DEU,66798,Wallerfangen,ALLEMAND,ANGLAIS,FACEBOOK,66,84
16/10/2019,DEU,66709,WEISKIRCHEN,ALLEMAND,LUXEMBOURGEOIS,FACEBOOK,78,91
19/10/2019,LUX,1234,LUXEMBOURG,LUXEMBOURGEOIS,ALLEMAND,FACEBOOK,23,27
19/10/2019,FRA,88500,DOMEVRE-SOUS-MONTFORT,FRANCAIS,ANGLAIS,FACEBOOK,127,180
19/10/2019,LUX,4599,DIFFERDANGE,FRANCAIS,LUXEMBOURGEOIS,FACEBOOK,2,1
19/10/2019,DEU,54294,TREVES,SERBE,ANGLAIS,FACEBOOK,54,69
20/10/2019,DEU,54311,TRIERWEILER,ALLEMAND,ANGLAIS,FACEBOOK,51,75
20/10/2019,LUX,3445,DUDELANGE,LUXEMBOURGEOIS,FRANCAIS,FACEBOOK,19,20
20/10/2019,FRA,57940,VOLSTROFF,FRANCAIS,ANGLAIS,FACEBOOK,39,52
21/10/2019,FRA,57655,BOULANGE,FRANCAIS,ITALIEN,FACEBOOK,28,27
21/10/2019,FRA,57640,MALROY,FRANCAIS,FRANCAIS,FACEBOOK,56,67
22/10/2019,FRA,57390,AUDUN-LE-TICHE,LUXEMBOURGEOIS,FRANCAIS,FACEBOOK,15,11
22/10/2019,FRA,54190,VILLERUPT,FRANCAIS,FRANCAIS,FACEBOOK,24,15
23/10/2019,FRA,57000,METZ,FRANCAIS,ANGLAIS/ITALIEN,FACEBOOK,51,62
23/10/2019,FRA,57440,ANGEVILLERS,FRANCAIS,FRANCAIS,FACEBOOK,31,28
23/10/2019,LUX,8049,BERTRANGE,GRECQUE,ANGLAIS,FACEBOOK,26,27
23/10/2019,LUX,5222,SANDWEILER,FRANCAIS,FRANCAIS,FACEBOOK,42,36
24/10/2019,FRA,57130,DORNOT,FRANCAIS,ANGLAIS,FACEBOOK,65,77
25/10/2019,FRA,57680,CORNY-SUR-MOSELLE,FRANCAIS,ANGLAIS,FACEBOOK,69,81
25/10/2019,FRA,54560,SANCY,FRANCAIS,ANGLAIS,FACEBOOK,29,25
26/10/2019,FRA,57000,METZ,FRANCAIS,ANGLAIS,FACEBOOK,51,63
27/10/2019,LUX,4989,SANEM,LUXEMBOURGEOIS,ALLEMAND,FACEBOOK,7,4
27/10/2019,LUX,7307,STEINSEL,ROUMAIN,FRANCAIS,FACEBOOK,30,35
27/10/2019,BEL,6880,BERTRIX,FRANCAIS,FRANCAIS,FACEBOOK,61,83
27/10/2019,FRA,57440,ANGEVILLERS,FRANCAIS,ALLEMAND,FACEBOOK,28,28
28/10/2019,FRA,57700,HAYANGE,FRANCAIS,ITALIEN,FACEBOOK,41,42
28/10/2019,FRA,54460,ROG‚VILLE,FRANCAIS,ANGLAIS/FRANCAIS,FACEBOOK,81,106
28/10/2019,FRA,54400,COSNES-ET-ROMAIN,FRANCAIS,ANGLAIS/PORTUGAIS,FACEBOOK,26,20
28/10/2019,LUX,5495,WINTRANGE,ANGLAIS/LUXEMBOURGEOIS,ANGLAIS,FACEBOOK,31,40
29/10/2019,FRA,57320,BRETTNACH,FRANCAIS,ANGLAIS,FACEBOOK,66,70
29/10/2019,LUX,5695,EMERANGE,LUXEMBOURGEOIS,FRANCAIS,FACEBOOK,32,38
29/10/2019,FRA,8500,REVIN,FRANCAIS,FRANCAIS,FACEBOOK,134,169
29/10/2019,LUX,4976,BETTANGE-SUR-MESS,FRANCAIS,LUXEMBOURGEOIS,FACEBOOK,19,14
29/10/2019,FRA,57580,CHANVILLE,FRANCAIS,ANGLAIS,FACEBOOK,67,92
29/10/2019,FRA,54530,PRENY,FRANCAIS,ALLEMAND/ANGLAIS,FACEBOOK,71,85
29/10/2019,FRA,57970,OUDRENNE,ESPAGNOL,FRANCAIS,FACEBOOK,54,59
29/10/2019,FRA,57160,ROZERIEULLES,FRANCAIS,ANGLAIS,FACEBOOK,56,71
29/10/2019,FRA,54650,SAULNES,FRANCAIS,FRANCAIS,FACEBOOK,14,10
30/10/2019,FRA,55100,CHAMPAGNY,FRANCAIS,FRANCAIS,FACEBOOK,114,160
30/10/2019,LUX,1549,LUXEMBOURG,HINDI,ANGLAIS,FACEBOOK,26,26
30/10/2019,FRA,54610,CHENICOURT,FRANCAIS,FRANCAIS,FACEBOOK,71,94
30/10/2019,LUX,8227,MAMER,LUXEMBOURGEOIS,ALLEMAND,FACEBOOK,31,21
30/10/2019,LUX,3510,DUDELANGE,PORTUGAIS,LUXEMBOURGEOIS,FACEBOOK,23,21
30/10/2019,FRA,54400,COSNES-ET-ROMAIN,FRANCAIS,ANGLAIS,FACEBOOK,26,21
30/10/2019,FRA,57175,GANDRANGE,FRANCAIS,ANGLAIS/FRANCAIS,FACEBOOK,39,43
30/10/2019,LUX,9167,MERTZIG,PORTUGAIS,LUXEMBOURGEOIS,FACEBOOK,58,63
30/10/2019,LUX,4667,DIFFERDANGE,PORTUGAIS,FRANCAIS,FACEBOOK,3,1
30/10/2019,LUX,7238,WALFERDANGE,ESTONIEN,ANGLAIS,FACEBOOK,40,33
30/10/2019,FRA,57070,METZ,FRANCAIS,ANGLAIS,FACEBOOK,56,65
30/10/2019,LUX,57420,CHEMINOT,FRANCAIS,ANGLAIS,FACEBOOK,64,81
30/10/2019,LUX,57950,MONTIGNY-SUR-LES-METZ,FRANCAIS,ANGLAIS,FACEBOOK,57,66
31/10/2019,FRA,54430,REHON,FRANCAIS,FRANCAIS,FACEBOOK,25,19
31/10/2019,LUX,7542,MERSCH,ROUMAIN,ANGLAIS,FACEBOOK,40,43
31/10/2019,FRA,54350,MONT-SAINT-MARTIN,FRANCAIS,ANGLAIS,FACEBOOK,23,13
01/11/2019,LUX,1550,LUXEMBOURG,ESPAGNOL,ANGLAIS,FACEBOOK,26,26
01/11/2019,LUX,1342,LUXEMBOURG,RUSSE,FRANCAIS,FACEBOOK,26,26
01/11/2019,DEU,67661,KAISERSLAUTERN,ANGLAIS,ANGLAIS,FACEBOOK,108,172
01/11/2019,LUX,4282,ESCH-SUR-ALZETTE ,FRANCAIS,ANGLAIS,FACEBOOK,11,7
01/11/2019,LUX,6985,HOSTERT,POLONAIS,ALLEMAND/ANGLAIS,FACEBOOK,30,38
01/11/2019,LUX,8289,KEHLEN,ANGLAIS,ITALIEN,FACEBOOK,30,24
01/11/2019,LUX,8087,BERTRANGE,ITALIEN,ANGLAIS,FACEBOOK,24,20
01/11/2019,LUX,8112,STRASSEN,POLONAIS,ANGLAIS,FACEBOOK,24,29
01/11/2019,LUX,5430,LENNINGEN,ANGLAIS,FRANCAIS,FACEBOOK,37,45
01/11/2019,LUX,9171,MICHELAU,ANGLAIS,LUXEMBOURGEOIS,FACEBOOK,54,73
01/11/2019,LUX,8328,CAPELLEN,LUXEMBOURGEOIS,ANGLAIS,FACEBOOK,26,33
01/11/2019,LUX,7545,BERINGEN,RUSSE,FRANCAIS,FACEBOOK,38,49
01/11/2019,LUX,7264,HELMSANGE,FRANCAIS,ANGLAIS,FACEBOOK,32,35
01/11/2019,LUX,1221,LUXEMBOURG,TCHEQUE,ANGLAIS,FACEBOOK,30,35
01/11/2019,FRA,57390,AUDUN-LE-TICHE,UKRAINIEN,FRANCAIS,FACEBOOK,14,11
01/11/2019,LUX,8381,KLEINBETTINGEN,CHINOIS,ANGLAIS,FACEBOOK,22,18
01/11/2019,FRA,57920,BUDING,FRANCAIS,ALLEMAND,FACEBOOK,56,62
01/11/2019,LUX,8415,STEINFORT,ITALIEN,ANGLAIS,FACEBOOK,27,20
01/11/2019,LUX,2111,LUXEMBOURG,ITALIEN,FRANCAIS,FACEBOOK,21,24
01/11/2019,FRA,57970,YUTZ,FRANCAIS,FRANCAIS,FACEBOOK,37,45
01/11/2019,FRA,57700,NEUFCHEF,FRANCAIS,ARABE,FACEBOOK,40,46
01/11/2019,LUX,6550,BERDORF,LUXEMBOURGEOIS,ESPAGNOL,FACEBOOK,48,60
01/11/2019,FRA,57440,ANGEVILLERS,FRANCAIS,ANGLAIS,FACEBOOK,29,28
01/11/2019,LUX,8081,BERTRANGE,FRANCAIS,ANGLAIS,FACEBOOK,23,27
01/11/2019,LUX,8189,KOPSTAL,FRANCAIS/ITALIEN,ANGLAIS,FACEBOOK,28,33
02/11/2019,LUX,5243,SANDWEILER,FRANCAIS,NERLANDAIS,FACEBOOK,30,35
02/11/2019,LUX,9676,NOERTRANGE,LUXEMBOURGEOIS,ALLEMAND,FACEBOOK,72,82
02/11/2019,LUX,4048,ESCH-SUR-ALZETTE ,ARABE,ANGLAIS,FACEBOOK,15,11
02/11/2019,DEU,66882,HUETSCHENHAUSEN,ANGLAIS,ANGLAIS,FACEBOOK,101,148
02/11/2019,FRA,57270,RICHEMONT,FRANCAIS,FRANCAIS,FACEBOOK,39,46
02/11/2019,FRA,54580,VILLERUPT,FRANCAIS,ANGLAIS,FACEBOOK,17,12
02/11/2019,DEU,54296,TRIER,ALLEMAND,ALLEMAND/ANGLAIS,FACEBOOK,63,80
02/11/2019,FRA,57840,ROCHONVILLERS,LUXEMBOURGEOIS,ALLEMAND,FACEBOOK,29,23
03/11/2019,LUX,4811,RODANGE,ANGLAIS,MALTAIS,FACEBOOK,13,9
03/11/2019,LUX,1145,LUXEMBOURG,GRECQUE,ANGLAIS,FACEBOOK,20,24
03/11/2019,LUX,8063,BERTRANGE,POLONAIS,ANGLAIS,FACEBOOK,22,20
03/11/2019,LUX,4108,ESCH-SUR-ALZETTE ,POLONAIS,ANGLAIS,FACEBOOK,10,10
03/11/2019,DEU,54294,TRIER,ALLEMAND,ANGLAIS,FACEBOOK,52,69
03/11/2019,LUX,3377,LEUDELANGE,LUXEMBOURGEOIS,PORTUGAIS,FACEBOOK,19,17
03/11/2019,LUX,4446,BELVAL,LUXEMBOURGEOIS,FRANCAIS,FACEBOOK,8,5
03/11/2019,LUX,7782,BISSEN,LUXEMBOURGEOIS,FRANCAIS,FACEBOOK,43,56
03/11/2019,LUX,1267,LUXEMBOURG,LUXEMBOURGEOIS,ANGLAIS,FACEBOOK,28,33
03/11/2019,LUX,1466,LUXEMBOURG,ESPAGNOL,ALLEMAND,FACEBOOK,33,40
03/11/2019,LUX,9376,HOSCHEID,RUSSE,ALLEMAND/LUXEMBOURGEOIS ,FACEBOOK,55,76
03/11/2019,LUX,5942,ITZIG,SLOVENE,ANGLAIS,FACEBOOK,30,30
09/11/2019,LUX,4732,PETANGE,BULGARE,FRANCAIS,FACEBOOK,10,5
09/11/2019,LUX,8522,BECKERICH,LUXEMBOURGEOIS,ALLEMAND/FRANCAIS,FACEBOOK,40,34
09/11/2019,LUX,8152,BRIDEL,LUXEMBOURGEOIS,ALLEMAND,FACEBOOK,26,32
10/11/2019,FRA,57855,SAINT-PRIVAT-LA-MONTAGNE,FRANCAIS,POLONAIS,FACEBOOK,50,59
10/11/2019,BEL,6700,ARLON,FRANCAIS,ANGLAIS,FACEBOOK,29,26
10/11/2019,FRA,55220,LES SOUHESMES-RAMPONT,FRANCAIS,ANGLAIS,FACEBOOK,79,106
10/11/2019,LUX,4976,BETTANGE-SUR-MESS,FINOIS,FRANCAIS,FACEBOOK,16,14
10/11/2019,FRA,57190,FLORANGE,FRANCAIS,ALLEMAND,FACEBOOK,28,39
10/11/2019,LUX,4810,RODANGE,LUXEMBOURGEOIS,FRANCAIS,FACEBOOK,13,9
10/11/2019,FRA,57000,METZ,FRANCAIS,ANGLAIS,FACEBOOK,49,64
10/11/2019,LUX,2380,LUXEMBOURG,ARABE,ANGLAIS,FACEBOOK,19,24
10/11/2019,LUX,4779,PETANGE,ALBANAIS,FRANCAIS,FACEBOOK,10,5
10/11/2019,LUX,4034,ESCH-SUR-ALZETTE ,LUXEMBOURGEOIS,ALLEMAND,FACEBOOK,12,10
10/11/2019,LUX,4573,DIFFERDANGE,PORTUGAIS,FRANCAIS,FACEBOOK,2,1
11/11/2019,FRA,57140,NORROY-LE-VENEUR,FRANCAIS,FRANCAIS,FACEBOOK,49,61
11/11/2019,DEU,54657,NEIDENBACH,ANGLAIS,ESPAGNOL,FACEBOOK,87,103
11/11/2019,FRA,57530,OTTONVILLE,FRANCAIS,ANGLAIS,FACEBOOK,63,93
11/11/2019,FRA,57300,TREMERY,FRANCAIS,ANGLAIS,FACEBOOK,38,48
11/11/2019,FRA,54250,CHAMPIGNEULLES,FRANCAIS,ANGLAIS,FACEBOOK,86,115
11/11/2019,BEL,6700,ARLON,FRANCAIS,FRANCAIS,FACEBOOK,33,27
11/11/2019,FRA,57050,LORRY-LES-METZ,FRANCAIS,FRANCAIS,FACEBOOK,51,65
11/11/2019,FRA,57190,FLORANGE,FRANCAIS,ANGLAIS,FACEBOOK,34,41
13/01/2019,LUX,4696,LASAUVAGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FAMILLE,9,6.3
13/01/2019,FRA,54710,NANCY,FRANCAIS,FRANCAIS,FAMILLE,82,122
13/01/2019,LUX,6161,BOURGLINSTER,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FAMILLE,31,44
18/01/2019,BEL,1170,BRUXELLES,FRANCAIS,FRANCAIS,FAMILLE,136,208
24/02/2019,FRA,50660,CUTTING,FRANCAIS,FRANCAIS,FAMILLE,,
03/03/2019,FRA,57570,HAGEN,FRANCAIS,RUSSE/UKRAINIEN,FAMILLE,33,36
10/03/2019,FRA,57100,THIONVILLE,FRANCAIS,FRANCAIS,FAMILLE,34,42
07/04/2019,FRA,57480,KERLING-LES-SIERCK,FRANCAIS,FRANCAIS,FAMILLE,38,51
11/04/2019,LUX,8418,BUSCHDORF,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FAMILLE,44,35
26/04/2019,FRA,57100,THIONVILLE,FRANCAIS,FRANCAIS,FAMILLE,,
05/05/2019,LUX,9560,WILTZ,SERBE,LUXEMBOURGEOIS,FAMILLE,65,88
12/05/2019,LUX,8077,BERTRANGE,LUXEMBOURGEOIS,ANGLAIS/FRANCAIS,FAMILLE,23,20.2
01/07/2019,CHE,1423,FONTANEZIER,FRANCAIS,FRANCAIS,FAMILLE,298,409
06/08/2019,LUX,5670,ALTWIES,LUXEMBOURGEOIS,LUXEMBOURGEOIS,FAMILLE,23,31
10/08/2019,FRA,68460,LUTTERBACH,FRANCAIS,ALLEMAND,FAMILLE,205,317
17/08/2019,DEU,54296,TRIER,ALLEMAND,RUSSE,FAMILLE,60,90
28/10/2019,BEL,6730,AUBANGE,FRANCAIS,ANGLAIS,FAMILLE,13,10
02/01/2019,FRA,57570,CATTENOM,FRANCAIS,FRANCAIS,GOOGLE,34,40
02/01/2019,DEU,76275,ETTLINGEN,ALLEMAND,ANGLAIS,GOOGLE,153,246
02/01/2019,DEU,47143,DORTMUND,ALLEMAND,ALLEMAND,GOOGLE,202,321
02/01/2019,LUX,1420,LUXEMBOURG,ANGLAIS,FRANCAIS,GOOGLE,21,24.5
02/01/2019,LUX,3385,NOERTZANGE,LUXEMBOURGEOIS,LUXEMBOURGEOIS,GOOGLE,16,17
02/01/2019,BEL,6769,VIRTON,FRANCAIS,ANGLAIS,GOOGLE,46,33
02/01/2019,BEL,6781,MESSANCY,FRANCAIS,FRANCAIS,GOOGLE,22,13
03/01/2019,LUX,7270,HELMSANGE,ANGLAIS,FRANCAIS,GOOGLE,31,35
03/01/2019,LUX,2325,LUXEMBOURG,SUEDOIS,FRANCAIS,GOOGLE,21,24.5
